brand,id,price,start_time,start_day,end_day,end_time,trip_time,destination,hand_luggage,checked_baggage,crawl_date
Vietnam Airlines,PQC0281,1.787.211 VND/khách,15:05,23 thg 4,23 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0238,1.865.133 VND/khách,10:25,23 thg 4,23 thg 4,11:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0262,1.887.111 VND/khách,13:05,23 thg 4,23 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0195,1.367.631 VND/khách,05:40,24 thg 4,24 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietravel Airlines,PQC0336,1.132.163 VND/khách,17:25,24 thg 4,24 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0030,1.168.000 VND/khách,05:55,24 thg 4,24 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0130,1.310.000 VND/khách,16:30,24 thg 4,24 thg 4,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0158,1.314.000 VND/khách,17:40,24 thg 4,24 thg 4,18:45,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0079,1.425.000 VND/khách,11:35,24 thg 4,24 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0101,1.425.000 VND/khách,14:05,24 thg 4,24 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0039,1.425.000 VND/khách,08:25,24 thg 4,24 thg 4,09:30,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0282,1.869.129 VND/khách,15:05,24 thg 4,24 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0217,1.880.118 VND/khách,08:10,24 thg 4,24 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0263,1.970.028 VND/khách,13:05,24 thg 4,24 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0239,1.985.013 VND/khách,10:25,24 thg 4,24 thg 4,11:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0296,1.676.322 VND/khách,17:25,25 thg 4,25 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietravel Airlines,PQC0337,1.132.163 VND/khách,17:25,25 thg 4,25 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Bamboo Airways,PQC0011,1.167.757 VND/khách,16:30,25 thg 4,25 thg 4,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0146,1.310.000 VND/khách,17:10,25 thg 4,25 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0031,1.425.000 VND/khách,05:55,25 thg 4,25 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0123,1.425.000 VND/khách,15:40,25 thg 4,25 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0056,1.614.000 VND/khách,09:20,25 thg 4,25 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0102,1.614.000 VND/khách,14:05,25 thg 4,25 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0296,1.676.322 VND/khách,17:25,25 thg 4,25 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0080,1.815.000 VND/khách,11:35,25 thg 4,25 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0311,1.824.174 VND/khách,20:20,25 thg 4,25 thg 4,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0240,2.002.995 VND/khách,10:25,25 thg 4,25 thg 4,11:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0250,2.002.995 VND/khách,13:00,25 thg 4,25 thg 4,14:00,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0196,2.005.992 VND/khách,05:40,25 thg 4,25 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0283,2.005.992 VND/khách,15:05,25 thg 4,25 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0218,2.006.991 VND/khách,08:10,25 thg 4,25 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0297,1.597.401 VND/khách,17:25,26 thg 4,26 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietravel Airlines,PQC0338,1.309.718 VND/khách,17:25,26 thg 4,26 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0032,1.425.000 VND/khách,05:55,26 thg 4,26 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0147,1.614.000 VND/khách,17:10,26 thg 4,26 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0103,1.726.000 VND/khách,14:05,26 thg 4,26 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0312,1.768.230 VND/khách,20:20,26 thg 4,26 thg 4,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0124,1.815.000 VND/khách,15:40,26 thg 4,26 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0057,1.841.000 VND/khách,09:20,26 thg 4,26 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0081,1.841.000 VND/khách,11:35,26 thg 4,26 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0219,1.910.088 VND/khách,08:10,26 thg 4,26 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0284,1.914.084 VND/khách,15:05,26 thg 4,26 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0241,2.005.992 VND/khách,10:25,26 thg 4,26 thg 4,11:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0319,1.375.623 VND/khách,20:45,27 thg 4,27 thg 4,21:45,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Bamboo Airways,PQC0012,1.013.756 VND/khách,16:30,27 thg 4,27 thg 4,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietravel Airlines,PQC0339,1.057.350 VND/khách,17:25,27 thg 4,27 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0033,1.168.000 VND/khách,05:55,27 thg 4,27 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0177,1.263.735 VND/khách,05:25,27 thg 4,27 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0198,1.378.620 VND/khách,05:40,27 thg 4,27 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0302,1.382.616 VND/khách,19:20,27 thg 4,27 thg 4,20:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0313,1.505.493 VND/khách,20:20,27 thg 4,27 thg 4,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0125,1.614.000 VND/khách,15:40,27 thg 4,27 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0148,1.614.000 VND/khách,17:10,27 thg 4,27 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0285,1.672.326 VND/khách,15:05,27 thg 4,27 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0104,1.726.000 VND/khách,14:05,27 thg 4,27 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0082,1.815.000 VND/khách,11:35,27 thg 4,27 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0058,1.841.000 VND/khách,09:20,27 thg 4,27 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0242,1.869.129 VND/khách,10:25,27 thg 4,27 thg 4,11:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0220,1.917.081 VND/khách,08:10,27 thg 4,27 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0265,1.921.077 VND/khách,13:05,27 thg 4,27 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0199,1.166.832 VND/khách,05:40,28 thg 4,28 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Bamboo Airways,PQC0013,1.013.756 VND/khách,16:30,28 thg 4,28 thg 4,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietravel Airlines,PQC0340,1.057.350 VND/khách,17:25,28 thg 4,28 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0178,1.156.842 VND/khách,05:25,28 thg 4,28 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0034,1.168.000 VND/khách,05:55,28 thg 4,28 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0298,1.493.505 VND/khách,17:25,28 thg 4,28 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0221,1.590.408 VND/khách,08:10,28 thg 4,28 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0149,1.614.000 VND/khách,17:10,28 thg 4,28 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0314,1.690.308 VND/khách,20:20,28 thg 4,28 thg 4,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0105,1.726.000 VND/khách,14:05,28 thg 4,28 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0126,1.726.000 VND/khách,15:40,28 thg 4,28 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0059,1.815.000 VND/khách,09:20,28 thg 4,28 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0083,1.815.000 VND/khách,11:35,28 thg 4,28 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0243,1.925.073 VND/khách,10:25,28 thg 4,28 thg 4,11:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0286,1.925.073 VND/khách,15:05,28 thg 4,28 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0267,2.005.992 VND/khách,13:05,29 thg 4,29 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietravel Airlines,PQC0341,1.718.693 VND/khách,17:25,29 thg 4,29 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0179,1.783.215 VND/khách,05:25,29 thg 4,29 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0035,1.812.000 VND/khách,05:55,29 thg 4,29 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0040,1.812.000 VND/khách,08:25,29 thg 4,29 thg 4,09:30,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0127,1.815.000 VND/khách,15:40,29 thg 4,29 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0106,1.834.000 VND/khách,14:05,29 thg 4,29 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0060,1.841.000 VND/khách,09:20,29 thg 4,29 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
VietJet Air,PQC0084,1.841.000 VND/khách,11:35,29 thg 4,29 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0267,2.005.992 VND/khách,13:05,29 thg 4,29 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0200,2.005.992 VND/khách,05:40,29 thg 4,29 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0287,2.005.992 VND/khách,15:05,29 thg 4,29 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0299,2.006.991 VND/khách,17:25,29 thg 4,29 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
Vietnam Airlines,PQC0321,2.006.991 VND/khách,21:05,29 thg 4,29 thg 4,22:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19
VietJet Air,PQC0085,3.732.338 VND/khách,11:35,30 thg 4,30 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19
Vietnam Airlines,PQC0289,1.983.015 VND/khách,16:15,01 thg 5,01 thg 5,17:15,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietravel Airlines,PQC0322,1.872.308 VND/khách,17:25,01 thg 5,01 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
VietJet Air,PQC0131,1.925.000 VND/khách,17:10,01 thg 5,01 thg 5,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
VietJet Air,PQC0154,1.925.000 VND/khách,17:40,01 thg 5,01 thg 5,18:45,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
Bamboo Airways,PQC0001,1.934.703 VND/khách,16:30,01 thg 5,01 thg 5,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 20 kg,2025-04-20
VietJet Air,PQC0065,1.937.000 VND/khách,11:35,01 thg 5,01 thg 5,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
Vietnam Airlines,PQC0304,1.994.004 VND/khách,20:20,01 thg 5,01 thg 5,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0291,2.000.997 VND/khách,17:25,01 thg 5,01 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0292,1.983.015 VND/khách,17:25,02 thg 5,02 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0167,1.596.402 VND/khách,05:25,02 thg 5,02 thg 5,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Bamboo Airways,PQC0002,1.608.343 VND/khách,16:30,02 thg 5,02 thg 5,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
Vietravel Airlines,PQC0323,1.630.913 VND/khách,17:25,02 thg 5,02 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
VietJet Air,PQC0017,1.725.000 VND/khách,05:55,02 thg 5,02 thg 5,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
VietJet Air,PQC0109,1.725.000 VND/khách,15:40,02 thg 5,02 thg 5,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
VietJet Air,PQC0132,1.725.000 VND/khách,17:10,02 thg 5,02 thg 5,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
VietJet Air,PQC0088,1.832.000 VND/khách,14:05,02 thg 5,02 thg 5,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
Vietnam Airlines,PQC0292,1.983.015 VND/khách,17:25,02 thg 5,02 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0301,1.983.015 VND/khách,19:20,02 thg 5,02 thg 5,20:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0305,1.994.004 VND/khách,20:20,02 thg 5,02 thg 5,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0248,2.000.997 VND/khách,13:00,02 thg 5,02 thg 5,14:00,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0269,2.000.997 VND/khách,15:05,02 thg 5,02 thg 5,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0182,2.012.985 VND/khách,05:40,02 thg 5,02 thg 5,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0293,1.481.517 VND/khách,17:25,03 thg 5,03 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Bamboo Airways,PQC0003,1.013.756 VND/khách,16:30,03 thg 5,03 thg 5,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
Vietnam Airlines,PQC0168,1.250.748 VND/khách,05:25,03 thg 5,03 thg 5,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietravel Airlines,PQC0324,1.304.730 VND/khách,17:25,03 thg 5,03 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-20
Vietnam Airlines,PQC0303,1.481.517 VND/khách,19:45,03 thg 5,03 thg 5,20:45,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0183,1.485.513 VND/khách,05:40,03 thg 5,03 thg 5,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
Vietnam Airlines,PQC0306,1.708.290 VND/khách,20:20,03 thg 5,03 thg 5,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-20
