,id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,hand_luggage,checked_baggage,crawl_date
5844,DAD0574,Vietnam Airlines,2.341.656 VND/khách,13:20,24 thg 4,14:50,24 thg 4,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5845,DAD0450,Vietnam Airlines,2.528.469 VND/khách,09:05,24 thg 4,10:25,24 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5846,DAD0514,Vietnam Airlines,2.528.469 VND/khách,11:00,24 thg 4,12:25,24 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5847,DAD0328,VietJet Air,1.411.586 VND/khách,21:15,25 thg 4,22:35,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5848,DAD0776,Vietravel Airlines,1.403.483 VND/khách,21:05,25 thg 4,22:25,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5849,DAD0052,VietJet Air,1.584.384 VND/khách,05:00,25 thg 4,06:20,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5850,DAD0140,VietJet Air,1.584.384 VND/khách,12:20,25 thg 4,13:40,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5851,DAD0225,VietJet Air,1.584.384 VND/khách,15:40,25 thg 4,17:00,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5852,DAD0243,VietJet Air,1.584.384 VND/khách,16:15,25 thg 4,17:35,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5853,DAD0257,VietJet Air,1.584.384 VND/khách,17:35,25 thg 4,18:55,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5854,DAD0278,VietJet Air,1.584.384 VND/khách,17:55,25 thg 4,19:15,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5855,DAD0214,VietJet Air,1.584.384 VND/khách,14:10,25 thg 4,15:35,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5856,DAD0026,Bamboo Airways,1.608.343 VND/khách,09:05,25 thg 4,10:30,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5857,DAD0192,VietJet Air,1.699.312 VND/khách,13:35,25 thg 4,14:50,25 thg 4,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5858,DAD0084,VietJet Air,1.699.312 VND/khách,06:50,25 thg 4,08:10,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5859,DAD0156,VietJet Air,1.699.312 VND/khách,12:30,25 thg 4,13:50,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5860,DAD0171,VietJet Air,1.699.312 VND/khách,13:00,25 thg 4,14:20,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5861,DAD0351,VietJet Air,1.699.312 VND/khách,21:25,25 thg 4,22:50,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5862,DAD0103,VietJet Air,1.786.116 VND/khách,09:35,25 thg 4,10:55,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5863,DAD0302,VietJet Air,1.786.116 VND/khách,19:15,25 thg 4,20:35,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5864,DAD0126,VietJet Air,1.786.116 VND/khách,10:25,25 thg 4,11:50,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5865,DAD0757,Vietnam Airlines,1.814.731 VND/khách,22:10,25 thg 4,23:30,25 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5866,DAD0384,Vietnam Airlines,1.814.731 VND/khách,05:45,25 thg 4,07:10,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5867,DAD0748,Vietnam Airlines,1.814.731 VND/khách,21:10,25 thg 4,22:35,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5868,DAD0650,Vietnam Airlines,2.035.962 VND/khách,16:40,25 thg 4,18:05,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5869,DAD0704,Vietnam Airlines,2.035.962 VND/khách,19:15,25 thg 4,20:40,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5870,DAD0710,Vietnam Airlines,2.035.962 VND/khách,19:20,25 thg 4,20:45,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5871,DAD0739,Vietnam Airlines,2.035.962 VND/khách,20:45,25 thg 4,22:10,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5872,DAD0582,Vietnam Airlines,2.195.802 VND/khách,13:25,25 thg 4,14:50,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5873,DAD0627,Vietnam Airlines,2.195.802 VND/khách,16:00,25 thg 4,17:25,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5874,DAD0683,Vietnam Airlines,2.195.802 VND/khách,18:40,25 thg 4,20:05,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5875,DAD0405,Vietnam Airlines,2.195.802 VND/khách,06:55,25 thg 4,08:25,25 thg 4,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5876,DAD0546,Vietnam Airlines,2.197.800 VND/khách,12:15,25 thg 4,13:40,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5877,DAD0601,Vietnam Airlines,2.341.656 VND/khách,15:10,25 thg 4,16:35,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5878,DAD0575,Vietnam Airlines,2.341.656 VND/khách,13:20,25 thg 4,14:50,25 thg 4,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5879,DAD0467,Vietnam Airlines,2.475.522 VND/khách,09:10,25 thg 4,10:25,25 thg 4,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5880,DAD0452,Vietnam Airlines,2.475.522 VND/khách,09:05,25 thg 4,10:30,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5881,DAD0515,Vietnam Airlines,2.475.522 VND/khách,11:00,25 thg 4,12:25,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5882,DAD0427,Vietnam Airlines,2.528.469 VND/khách,08:00,25 thg 4,09:25,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5883,DAD0489,Vietnam Airlines,2.528.469 VND/khách,10:00,25 thg 4,11:25,25 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5884,DAD0329,VietJet Air,1.296.929 VND/khách,21:15,26 thg 4,22:35,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5885,DAD0777,Vietravel Airlines,1.259.843 VND/khách,21:05,26 thg 4,22:25,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5886,DAD0258,VietJet Air,1.411.586 VND/khách,17:35,26 thg 4,18:55,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5887,DAD0279,VietJet Air,1.411.586 VND/khách,17:55,26 thg 4,19:15,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5888,DAD0317,VietJet Air,1.411.586 VND/khách,20:10,26 thg 4,21:30,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5889,DAD0369,VietJet Air,1.411.586 VND/khách,22:45,26 thg 4,00:05,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5890,DAD0352,VietJet Air,1.411.586 VND/khách,21:25,26 thg 4,22:50,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5891,DAD0749,Vietnam Airlines,1.544.496 VND/khách,21:10,26 thg 4,22:35,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5892,DAD0053,VietJet Air,1.584.384 VND/khách,05:00,26 thg 4,06:20,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5893,DAD0244,VietJet Air,1.584.384 VND/khách,16:15,26 thg 4,17:35,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5894,DAD0303,VietJet Air,1.584.384 VND/khách,19:15,26 thg 4,20:35,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5895,DAD0215,VietJet Air,1.584.384 VND/khách,14:10,26 thg 4,15:35,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5896,DAD0067,VietJet Air,1.588.711 VND/khách,05:30,26 thg 4,06:50,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5897,DAD0010,Bamboo Airways,1.608.343 VND/khách,06:30,26 thg 4,07:55,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5898,DAD0740,Vietnam Airlines,1.679.613 VND/khách,20:45,26 thg 4,22:10,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5899,DAD0193,VietJet Air,1.699.312 VND/khách,13:35,26 thg 4,14:50,26 thg 4,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5900,DAD0085,VietJet Air,1.699.312 VND/khách,06:50,26 thg 4,08:10,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5901,DAD0027,Bamboo Airways,1.773.563 VND/khách,09:05,26 thg 4,10:30,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5902,DAD0104,VietJet Air,1.786.116 VND/khách,09:35,26 thg 4,10:55,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5903,DAD0157,VietJet Air,1.786.116 VND/khách,12:30,26 thg 4,13:50,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5904,DAD0127,VietJet Air,1.786.116 VND/khách,10:25,26 thg 4,11:50,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5905,DAD0705,Vietnam Airlines,1.814.731 VND/khách,19:15,26 thg 4,20:40,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5906,DAD0716,Vietnam Airlines,1.814.731 VND/khách,19:35,26 thg 4,21:05,26 thg 4,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5907,DAD0385,Vietnam Airlines,1.878.120 VND/khách,05:45,26 thg 4,07:10,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5908,DAD0651,Vietnam Airlines,1.878.120 VND/khách,16:40,26 thg 4,18:05,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5909,DAD0684,Vietnam Airlines,1.878.120 VND/khách,18:40,26 thg 4,20:05,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5910,DAD0406,Vietnam Airlines,1.878.120 VND/khách,06:55,26 thg 4,08:25,26 thg 4,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5911,DAD0428,Vietnam Airlines,2.035.962 VND/khách,08:00,26 thg 4,09:25,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5912,DAD0628,Vietnam Airlines,2.035.962 VND/khách,16:00,26 thg 4,17:25,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5913,DAD0547,Vietnam Airlines,2.038.959 VND/khách,12:15,26 thg 4,13:40,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5914,DAD0453,Vietnam Airlines,2.195.802 VND/khách,09:05,26 thg 4,10:25,26 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5915,DAD0454,Vietnam Airlines,2.195.802 VND/khách,09:05,26 thg 4,10:30,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5916,DAD0576,Vietnam Airlines,2.195.802 VND/khách,13:20,26 thg 4,14:50,26 thg 4,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5917,DAD0490,Vietnam Airlines,2.341.656 VND/khách,10:00,26 thg 4,11:25,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5918,DAD0516,Vietnam Airlines,2.341.656 VND/khách,11:00,26 thg 4,12:25,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5919,DAD0602,Vietnam Airlines,2.475.522 VND/khách,15:10,26 thg 4,16:35,26 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5920,DAD0330,VietJet Air,1.049.494 VND/khách,21:15,27 thg 4,22:35,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5921,DAD0778,Vietravel Airlines,1.030.418 VND/khách,21:05,27 thg 4,22:25,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5922,DAD0280,VietJet Air,1.296.929 VND/khách,17:55,27 thg 4,19:15,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5923,DAD0194,VietJet Air,1.411.586 VND/khách,13:35,27 thg 4,14:50,27 thg 4,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5924,DAD0172,VietJet Air,1.411.586 VND/khách,13:00,27 thg 4,14:20,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5925,DAD0259,VietJet Air,1.411.586 VND/khách,17:35,27 thg 4,18:55,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5926,DAD0216,VietJet Air,1.411.586 VND/khách,14:10,27 thg 4,15:35,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5927,DAD0353,VietJet Air,1.411.586 VND/khách,21:25,27 thg 4,22:50,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5928,DAD0759,Vietnam Airlines,1.421.851 VND/khách,22:40,27 thg 4,00:00,28 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5929,DAD0750,Vietnam Airlines,1.421.851 VND/khách,21:10,27 thg 4,22:35,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5930,DAD0741,Vietnam Airlines,1.544.496 VND/khách,20:45,27 thg 4,22:10,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5931,DAD0245,VietJet Air,1.584.384 VND/khách,16:15,27 thg 4,17:35,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5932,DAD0028,Bamboo Airways,1.608.343 VND/khách,09:05,27 thg 4,10:30,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5933,DAD0629,Vietnam Airlines,1.679.613 VND/khách,16:00,27 thg 4,17:25,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5934,DAD0652,Vietnam Airlines,1.679.613 VND/khách,16:40,27 thg 4,18:05,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5935,DAD0685,Vietnam Airlines,1.679.613 VND/khách,18:40,27 thg 4,20:05,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5936,DAD0706,Vietnam Airlines,1.679.613 VND/khách,19:15,27 thg 4,20:40,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5937,DAD0304,VietJet Air,1.699.312 VND/khách,19:15,27 thg 4,20:35,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5938,DAD0386,Vietnam Airlines,1.814.731 VND/khách,05:45,27 thg 4,07:10,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5939,DAD0603,Vietnam Airlines,1.814.731 VND/khách,15:10,27 thg 4,16:35,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5940,DAD0407,Vietnam Airlines,1.814.731 VND/khách,06:55,27 thg 4,08:25,27 thg 4,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5941,DAD0548,Vietnam Airlines,1.881.117 VND/khách,12:15,27 thg 4,13:40,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5942,DAD0158,VietJet Air,1.931.160 VND/khách,12:30,27 thg 4,13:50,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5943,DAD0468,Vietnam Airlines,2.035.962 VND/khách,09:10,27 thg 4,10:25,27 thg 4,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5944,DAD0429,Vietnam Airlines,2.035.962 VND/khách,08:00,27 thg 4,09:25,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5945,DAD0455,Vietnam Airlines,2.035.962 VND/khách,09:05,27 thg 4,10:30,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5946,DAD0517,Vietnam Airlines,2.035.962 VND/khách,11:00,27 thg 4,12:25,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5947,DAD0583,Vietnam Airlines,2.035.962 VND/khách,13:25,27 thg 4,14:50,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5948,DAD0105,VietJet Air,2.370.060 VND/khách,09:35,27 thg 4,10:55,27 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5949,DAD0491,Vietnam Airlines,2.389.110 VND/khách,10:00,27 thg 4,11:25,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,17-04-2025
5950,DAD0128,VietJet Air,2.398.988 VND/khách,10:25,27 thg 4,11:50,27 thg 4,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5951,DAD0331,VietJet Air,1.152.796 VND/khách,21:15,28 thg 4,22:35,28 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5952,DAD0779,Vietravel Airlines,1.259.843 VND/khách,21:05,28 thg 4,22:25,28 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5953,DAD0055,VietJet Air,1.296.929 VND/khách,05:00,28 thg 4,06:20,28 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5954,DAD0068,VietJet Air,1.296.929 VND/khách,05:30,28 thg 4,06:50,28 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5955,DAD0086,VietJet Air,1.296.929 VND/khách,06:50,28 thg 4,08:10,28 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5956,DAD0260,VietJet Air,1.296.929 VND/khách,17:35,28 thg 4,18:55,28 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
5957,DAD0281,VietJet Air,1.296.929 VND/khách,17:55,28 thg 4,19:15,28 thg 4,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,17-04-2025
