id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,hand_luggage,checked_baggage,crawl_date
PQC0308,Vietnam Airlines,1.378.620 VND/khách,20:20,05 thg 5,21:20,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0295,Vietnam Airlines,1.379.619 VND/khách,17:25,05 thg 5,18:25,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0185,Vietnam Airlines,1.386.612 VND/khách,05:40,05 thg 5,06:40,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0272,Vietnam Airlines,1.479.519 VND/khách,15:05,05 thg 5,16:10,05 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0254,Vietnam Airlines,1.602.396 VND/khách,13:05,05 thg 5,14:00,05 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0206,Vietnam Airlines,1.672.326 VND/khách,08:10,05 thg 5,08:55,05 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0229,Vietnam Airlines,1.770.228 VND/khách,10:25,05 thg 5,11:25,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0186,Vietnam Airlines,1.367.631 VND/khách,05:40,06 thg 5,06:40,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0327,Vietravel Airlines,750.120 VND/khách,17:25,06 thg 5,18:25,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0136,VietJet Air,827.000 VND/khách,17:10,06 thg 5,18:15,06 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0021,VietJet Air,1.050.000 VND/khách,05:55,06 thg 5,06:55,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0113,VietJet Air,1.050.000 VND/khách,15:40,06 thg 5,16:40,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0070,VietJet Air,1.158.000 VND/khách,11:35,06 thg 5,12:35,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0092,VietJet Air,1.158.000 VND/khách,14:05,06 thg 5,15:05,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0046,VietJet Air,1.299.000 VND/khách,09:20,06 thg 5,10:20,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0186,Vietnam Airlines,1.367.631 VND/khách,05:40,06 thg 5,06:40,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0207,Vietnam Airlines,1.598.400 VND/khách,08:10,06 thg 5,08:55,06 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0255,Vietnam Airlines,1.598.400 VND/khách,13:05,06 thg 5,14:00,06 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0273,Vietnam Airlines,1.598.400 VND/khách,15:05,06 thg 5,16:10,06 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0230,Vietnam Airlines,1.777.221 VND/khách,10:25,06 thg 5,11:25,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0187,Vietnam Airlines,1.386.612 VND/khách,05:40,07 thg 5,06:40,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0328,Vietravel Airlines,750.120 VND/khách,17:25,07 thg 5,18:25,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0022,VietJet Air,827.000 VND/khách,05:55,07 thg 5,06:55,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0137,VietJet Air,827.000 VND/khách,17:10,07 thg 5,18:15,07 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0006,Bamboo Airways,1.018.850 VND/khách,16:30,07 thg 5,17:30,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0114,VietJet Air,1.050.000 VND/khách,15:40,07 thg 5,16:40,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0047,VietJet Air,1.158.000 VND/khách,09:20,07 thg 5,10:20,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0071,VietJet Air,1.158.000 VND/khách,11:35,07 thg 5,12:35,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0093,VietJet Air,1.158.000 VND/khách,14:05,07 thg 5,15:05,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0187,Vietnam Airlines,1.386.612 VND/khách,05:40,07 thg 5,06:40,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0274,Vietnam Airlines,1.579.419 VND/khách,15:05,07 thg 5,16:10,07 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0208,Vietnam Airlines,1.672.326 VND/khách,08:10,07 thg 5,08:55,07 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0231,Vietnam Airlines,1.766.232 VND/khách,10:25,07 thg 5,11:25,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0256,Vietnam Airlines,1.888.110 VND/khách,13:05,07 thg 5,14:00,07 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0188,Vietnam Airlines,1.479.519 VND/khách,05:40,08 thg 5,06:40,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0023,VietJet Air,1.050.000 VND/khách,05:55,08 thg 5,06:55,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0329,Vietravel Airlines,1.057.350 VND/khách,17:25,08 thg 5,18:25,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0072,VietJet Air,1.299.000 VND/khách,11:35,08 thg 5,12:35,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0094,VietJet Air,1.299.000 VND/khách,14:05,08 thg 5,15:05,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0115,VietJet Air,1.299.000 VND/khách,15:40,08 thg 5,16:40,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0038,VietJet Air,1.299.000 VND/khách,08:25,08 thg 5,09:30,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0138,VietJet Air,1.299.000 VND/khách,17:10,08 thg 5,18:15,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0155,VietJet Air,1.299.000 VND/khách,17:40,08 thg 5,18:45,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0048,VietJet Air,1.436.000 VND/khách,09:20,08 thg 5,10:20,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0188,Vietnam Airlines,1.479.519 VND/khách,05:40,08 thg 5,06:40,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0275,Vietnam Airlines,1.698.300 VND/khách,15:05,08 thg 5,16:10,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0257,Vietnam Airlines,1.777.221 VND/khách,13:05,08 thg 5,14:00,08 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0232,Vietnam Airlines,1.777.221 VND/khách,10:25,08 thg 5,11:25,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0209,Vietnam Airlines,1.870.128 VND/khách,08:10,08 thg 5,08:55,08 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0189,Vietnam Airlines,1.598.400 VND/khách,05:40,09 thg 5,06:40,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0116,VietJet Air,1.299.000 VND/khách,15:40,09 thg 5,16:40,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0139,VietJet Air,1.299.000 VND/khách,17:10,09 thg 5,18:15,09 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0007,Bamboo Airways,1.420.686 VND/khách,16:30,09 thg 5,17:30,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0024,VietJet Air,1.447.000 VND/khách,05:55,09 thg 5,06:55,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0049,VietJet Air,1.600.000 VND/khách,09:20,09 thg 5,10:20,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0095,VietJet Air,1.600.000 VND/khách,14:05,09 thg 5,15:05,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0309,Vietnam Airlines,1.687.311 VND/khách,20:20,09 thg 5,21:20,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0073,VietJet Air,1.719.000 VND/khách,11:35,09 thg 5,12:35,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0276,Vietnam Airlines,1.770.228 VND/khách,15:05,09 thg 5,16:10,09 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0249,Vietnam Airlines,1.870.128 VND/khách,13:00,09 thg 5,14:00,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0330,Vietravel Airlines,1.874.303 VND/khách,17:25,09 thg 5,18:25,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0233,Vietnam Airlines,1.974.024 VND/khách,10:25,09 thg 5,11:25,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0210,Vietnam Airlines,1.996.002 VND/khách,08:10,09 thg 5,08:55,09 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0277,Vietnam Airlines,1.702.296 VND/khách,15:05,10 thg 5,16:10,10 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0331,Vietravel Airlines,883.785 VND/khách,17:25,10 thg 5,18:25,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0140,VietJet Air,1.050.000 VND/khách,17:10,10 thg 5,18:15,10 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0117,VietJet Air,1.158.000 VND/khách,15:40,10 thg 5,16:40,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0074,VietJet Air,1.299.000 VND/khách,11:35,10 thg 5,12:35,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0096,VietJet Air,1.299.000 VND/khách,14:05,10 thg 5,15:05,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0025,VietJet Air,1.436.000 VND/khách,05:55,10 thg 5,06:55,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0050,VietJet Air,1.436.000 VND/khách,09:20,10 thg 5,10:20,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0277,Vietnam Airlines,1.702.296 VND/khách,15:05,10 thg 5,16:10,10 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0258,Vietnam Airlines,1.781.217 VND/khách,13:05,10 thg 5,14:00,10 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0234,Vietnam Airlines,1.877.121 VND/khách,10:25,10 thg 5,11:25,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0211,Vietnam Airlines,1.914.084 VND/khách,08:10,10 thg 5,08:55,10 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0190,Vietnam Airlines,1.974.024 VND/khách,05:40,10 thg 5,06:40,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0191,Vietnam Airlines,1.238.760 VND/khách,05:40,11 thg 5,06:40,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0332,Vietravel Airlines,816.953 VND/khách,17:25,11 thg 5,18:25,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0118,VietJet Air,827.000 VND/khách,15:40,11 thg 5,16:40,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0141,VietJet Air,827.000 VND/khách,17:10,11 thg 5,18:15,11 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0008,Bamboo Airways,1.018.850 VND/khách,16:30,11 thg 5,17:30,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0026,VietJet Air,1.050.000 VND/khách,05:55,11 thg 5,06:55,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0075,VietJet Air,1.158.000 VND/khách,11:35,11 thg 5,12:35,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0097,VietJet Air,1.158.000 VND/khách,14:05,11 thg 5,15:05,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0051,VietJet Air,1.187.000 VND/khách,09:20,11 thg 5,10:20,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0191,Vietnam Airlines,1.238.760 VND/khách,05:40,11 thg 5,06:40,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0310,Vietnam Airlines,1.274.724 VND/khách,20:20,11 thg 5,21:20,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0259,Vietnam Airlines,1.386.612 VND/khách,13:05,11 thg 5,14:00,11 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0278,Vietnam Airlines,1.386.612 VND/khách,15:05,11 thg 5,16:10,11 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0235,Vietnam Airlines,1.501.497 VND/khách,10:25,11 thg 5,11:25,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0212,Vietnam Airlines,1.679.319 VND/khách,08:10,11 thg 5,08:55,11 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0333,Vietravel Airlines,1.130.168 VND/khách,17:25,21 thg 4,18:25,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0156,VietJet Air,1.272.924 VND/khách,17:40,21 thg 4,18:35,21 thg 4,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0152,VietJet Air,1.308.000 VND/khách,17:15,21 thg 4,18:15,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0009,Bamboo Airways,1.332.977 VND/khách,16:30,21 thg 4,17:30,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0098,VietJet Air,1.447.070 VND/khách,14:05,21 thg 4,15:05,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0193,Vietnam Airlines,1.451.547 VND/khách,05:40,22 thg 4,06:40,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0334,Vietravel Airlines,1.060.343 VND/khách,17:25,22 thg 4,18:25,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0028,VietJet Air,1.159.000 VND/khách,05:55,22 thg 4,06:55,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0120,VietJet Air,1.159.000 VND/khách,15:40,22 thg 4,16:40,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0143,VietJet Air,1.159.000 VND/khách,17:10,22 thg 4,18:15,22 thg 4,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0053,VietJet Air,1.304.000 VND/khách,09:20,22 thg 4,10:20,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0077,VietJet Air,1.304.000 VND/khách,11:35,22 thg 4,12:35,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0099,VietJet Air,1.304.000 VND/khách,14:05,22 thg 4,15:05,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0193,Vietnam Airlines,1.451.547 VND/khách,05:40,22 thg 4,06:40,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0214,Vietnam Airlines,1.689.309 VND/khách,08:10,22 thg 4,08:55,22 thg 4,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0280,Vietnam Airlines,1.856.142 VND/khách,15:05,22 thg 4,16:10,22 thg 4,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0261,Vietnam Airlines,1.968.030 VND/khách,13:05,22 thg 4,14:00,22 thg 4,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0237,Vietnam Airlines,1.968.030 VND/khách,10:25,22 thg 4,11:25,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0215,Vietnam Airlines,1.592.406 VND/khách,08:10,23 thg 4,08:55,23 thg 4,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0335,Vietravel Airlines,956.603 VND/khách,17:25,23 thg 4,18:25,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0010,Bamboo Airways,1.013.756 VND/khách,16:30,23 thg 4,17:30,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0157,VietJet Air,1.059.000 VND/khách,17:40,23 thg 4,18:40,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0029,VietJet Air,1.159.000 VND/khách,05:55,23 thg 4,06:55,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0129,VietJet Air,1.159.000 VND/khách,16:25,23 thg 4,17:25,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0054,VietJet Air,1.304.000 VND/khách,09:20,23 thg 4,10:20,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0078,VietJet Air,1.304.000 VND/khách,11:35,23 thg 4,12:35,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0100,VietJet Air,1.304.000 VND/khách,14:05,23 thg 4,15:05,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,21-04-2025
PQC0215,Vietnam Airlines,1.592.406 VND/khách,08:10,23 thg 4,08:55,23 thg 4,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
PQC0194,Vietnam Airlines,1.674.324 VND/khách,05:40,23 thg 4,06:40,23 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,21-04-2025
