,brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,hand_luggage,checked_baggage,crawl_date,source_file,destination,id
105,VietJet Air,1283000,17:40,2025-05-08,2025-05-08,18:45,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0155
106,Vietnam Airlines,1389609,15:05,2025-05-08,2025-05-08,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0275
107,VietJet Air,1399000,09:20,2025-05-08,2025-05-08,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0048
108,VietJet Air,1399000,11:35,2025-05-08,2025-05-08,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0072
109,Vietnam Airlines,1535463,08:10,2025-05-08,2025-05-08,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0209
110,Vietnam Airlines,1535463,13:05,2025-05-08,2025-05-08,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0257
111,Vietnam Airlines,1535463,10:25,2025-05-08,2025-05-08,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0232
115,Bamboo Airways,1222830,16:30,2025-05-09,2025-05-09,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0007
116,Vietravel Airlines,1147125,17:25,2025-05-09,2025-05-09,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0330
117,VietJet Air,1283000,17:10,2025-05-09,2025-05-09,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0139
118,VietJet Air,1399000,05:55,2025-05-09,2025-05-09,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0024
119,VietJet Air,1399000,15:40,2025-05-09,2025-05-09,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0116
120,Vietnam Airlines,1479205,20:20,2025-05-09,2025-05-09,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0309
121,Vietnam Airlines,1535463,15:05,2025-05-09,2025-05-09,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0276
122,VietJet Air,1567000,14:05,2025-05-09,2025-05-09,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0095
123,VietJet Air,1682000,09:20,2025-05-09,2025-05-09,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0049
124,VietJet Air,1682000,11:35,2025-05-09,2025-05-09,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0073
125,Vietnam Airlines,1736262,05:40,2025-05-09,2025-05-09,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0189
126,Vietnam Airlines,1736262,13:00,2025-05-09,2025-05-09,14:00,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0249
127,Vietnam Airlines,1860970,10:25,2025-05-09,2025-05-09,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0233
128,Vietnam Airlines,2004993,08:10,2025-05-09,2025-05-09,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0210
131,Vietravel Airlines,967575,17:25,2025-05-10,2025-05-10,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0331
132,VietJet Air,1146000,17:10,2025-05-10,2025-05-10,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0140
133,VietJet Air,1283000,05:55,2025-05-10,2025-05-10,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0025
134,VietJet Air,1283000,14:05,2025-05-10,2025-05-10,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0096
135,VietJet Air,1283000,15:40,2025-05-10,2025-05-10,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0117
136,VietJet Air,1399000,11:35,2025-05-10,2025-05-10,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0074
137,Vietnam Airlines,1479205,15:05,2025-05-10,2025-05-10,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0277
138,Vietnam Airlines,1535463,13:05,2025-05-10,2025-05-10,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0258
139,VietJet Air,1567000,09:20,2025-05-10,2025-05-10,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0050
140,Vietnam Airlines,1860970,10:25,2025-05-10,2025-05-10,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0234
141,Vietnam Airlines,1917142,05:40,2025-05-10,2025-05-10,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0190
142,Vietnam Airlines,1976434,08:10,2025-05-10,2025-05-10,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0211
146,Bamboo Airways,829158,16:30,2025-05-11,2025-05-11,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0008
147,Vietravel Airlines,767292,17:25,2025-05-11,2025-05-11,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0332
148,VietJet Air,814000,15:40,2025-05-11,2025-05-11,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0118
149,VietJet Air,814000,17:10,2025-05-11,2025-05-11,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0141
150,VietJet Air,1037000,05:55,2025-05-11,2025-05-11,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0026
151,VietJet Air,1142000,09:20,2025-05-11,2025-05-11,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0051
152,VietJet Air,1142000,11:35,2025-05-11,2025-05-11,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0075
153,VietJet Air,1142000,14:05,2025-05-11,2025-05-11,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0097
154,Vietnam Airlines,1142171,05:40,2025-05-11,2025-05-11,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0191
155,Vietnam Airlines,1142171,20:20,2025-05-11,2025-05-11,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0310
156,Vietnam Airlines,1254516,13:05,2025-05-11,2025-05-11,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0259
157,Vietnam Airlines,1254516,15:05,2025-05-11,2025-05-11,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0278
158,Vietnam Airlines,1366860,10:25,2025-05-11,2025-05-11,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0235
159,Vietnam Airlines,1479205,08:10,2025-05-11,2025-05-11,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-01,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0212
162,Bamboo Airways,1245267,16:30,2025-05-03,2025-05-03,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0003
163,Vietravel Airlines,1065330,17:25,2025-05-03,2025-05-03,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0324
164,VietJet Air,1165000,05:55,2025-05-03,2025-05-03,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0018
165,VietJet Air,1165000,08:25,2025-05-03,2025-05-03,09:30,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0037
166,VietJet Air,1310000,17:10,2025-05-03,2025-05-03,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0133
167,Vietnam Airlines,1411137,17:25,2025-05-03,2025-05-03,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0293
168,Vietnam Airlines,1527121,05:40,2025-05-03,2025-05-03,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0183
169,Vietnam Airlines,1527121,20:20,2025-05-03,2025-05-03,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0306
170,Vietnam Airlines,1527121,12:20,2025-05-03,2025-05-03,13:25,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0247
171,Vietnam Airlines,1527121,15:05,2025-05-03,2025-05-03,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0270
172,VietJet Air,1563000,14:05,2025-05-03,2025-05-03,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0089
173,VietJet Air,1563000,15:40,2025-05-03,2025-05-03,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0110
174,Vietnam Airlines,1580789,08:10,2025-05-03,2025-05-03,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0204
175,VietJet Air,1790000,09:20,2025-05-03,2025-05-03,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0043
176,VietJet Air,1790000,11:35,2025-05-03,2025-05-03,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0067
177,Vietnam Airlines,1921252,13:05,2025-05-03,2025-05-03,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0252
178,Vietnam Airlines,1979244,10:25,2025-05-03,2025-05-03,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0227
180,Bamboo Airways,1013756,16:30,2025-05-04,2025-05-04,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0004
181,VietJet Air,1035000,05:55,2025-05-04,2025-05-04,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0019
182,VietJet Air,1143000,15:40,2025-05-04,2025-05-04,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0111
183,VietJet Air,1143000,17:10,2025-05-04,2025-05-04,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0134
184,Vietnam Airlines,1156842,05:40,2025-05-04,2025-05-04,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0184
185,Vietnam Airlines,1241757,21:00,2025-05-04,2025-05-04,22:00,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0320
186,VietJet Air,1281000,09:20,2025-05-04,2025-05-04,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0044
187,VietJet Air,1281000,11:35,2025-05-04,2025-05-04,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0068
188,VietJet Air,1281000,14:05,2025-05-04,2025-05-04,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0090
189,Vietnam Airlines,1368630,15:05,2025-05-04,2025-05-04,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0271
190,Vietnam Airlines,1379619,08:10,2025-05-04,2025-05-04,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0205
191,Vietnam Airlines,1379619,17:25,2025-05-04,2025-05-04,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0294
192,Vietnam Airlines,1700298,10:25,2025-05-04,2025-05-04,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0228
193,Vietnam Airlines,1729269,13:05,2025-05-04,2025-05-04,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0253
194,Vietravel Airlines,1901235,17:25,2025-05-04,2025-05-04,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-02,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0325
196,Bamboo Airways,869953,16:30,2025-05-05,2025-05-05,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0005
197,Vietravel Airlines,812963,17:25,2025-05-05,2025-05-05,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0326
198,Vietnam Airlines,1010988,05:25,2025-05-05,2025-05-05,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0170
199,VietJet Air,1034000,05:55,2025-05-05,2025-05-05,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0020
200,VietJet Air,1034000,17:10,2025-05-05,2025-05-05,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0135
201,VietJet Air,1142000,14:05,2025-05-05,2025-05-05,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0091
202,VietJet Air,1142000,15:40,2025-05-05,2025-05-05,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0112
203,Vietnam Airlines,1159839,05:40,2025-05-05,2025-05-05,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0185
204,Vietnam Airlines,1248750,20:20,2025-05-05,2025-05-05,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0308
205,VietJet Air,1280000,09:20,2025-05-05,2025-05-05,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0045
206,VietJet Air,1280000,11:35,2025-05-05,2025-05-05,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0069
207,Vietnam Airlines,1386612,15:05,2025-05-05,2025-05-05,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0272
208,Vietnam Airlines,1502496,13:05,2025-05-05,2025-05-05,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0254
209,Vietnam Airlines,1580789,10:25,2025-05-05,2025-05-05,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0229
210,Vietnam Airlines,1788210,08:10,2025-05-05,2025-05-05,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,2025-05-02,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0206
213,Vietravel Airlines,875805,17:25,2025-05-06,2025-05-06,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-05-02,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0327
214,VietJet Air,1034000,05:55,2025-05-06,2025-05-06,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-05-02,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0021
