,id,brand,price,start_time,start_day,end_time,end_day,trip_time,hand_luggage,checked_baggage,crawl_date,destination
13623,DAD0183,VietJet Air,1.429.418 VND/khách,13:35,2025-05-07,14:50,2025-05-07,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13624,DAD0043,VietJet Air,1.429.418 VND/khách,05:00,2025-05-07,06:20,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13625,DAD0095,VietJet Air,1.429.418 VND/khách,09:35,2025-05-07,10:55,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13626,DAD0076,VietJet Air,1.431.413 VND/khách,06:50,2025-05-07,08:10,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13627,DAD0147,VietJet Air,1.600.988 VND/khách,12:30,2025-05-07,13:50,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13628,DAD0641,Vietnam Airlines,1.815.864 VND/khách,16:40,2025-05-07,18:05,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13629,DAD0471,Vietnam Airlines,1.868.610 VND/khách,09:30,2025-05-07,10:55,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13630,DAD0591,Vietnam Airlines,1.868.610 VND/khách,15:10,2025-05-07,16:35,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13631,DAD0618,Vietnam Airlines,1.868.610 VND/khách,16:00,2025-05-07,17:25,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13632,DAD0730,Vietnam Airlines,1.930.922 VND/khách,20:45,2025-05-07,22:10,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13633,DAD0418,Vietnam Airlines,2.025.820 VND/khách,08:00,2025-05-07,09:25,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13634,DAD0397,Vietnam Airlines,2.025.820 VND/khách,06:55,2025-05-07,08:25,2025-05-07,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13635,DAD0567,Vietnam Airlines,2.025.820 VND/khách,13:20,2025-05-07,14:50,2025-05-07,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13636,DAD0506,Vietnam Airlines,2.185.020 VND/khách,11:00,2025-05-07,12:25,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13637,DAD0674,Vietnam Airlines,2.185.020 VND/khách,18:40,2025-05-07,20:05,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13638,DAD0537,Vietnam Airlines,2.188.005 VND/khách,12:15,2025-05-07,13:40,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13639,DAD0379,Vietnam Airlines,2.330.290 VND/khách,05:45,2025-05-07,07:10,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13640,DAD0442,Vietnam Airlines,2.462.625 VND/khách,09:05,2025-05-07,10:25,2025-05-07,1h 20m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13641,DAD0480,Vietnam Airlines,2.515.360 VND/khách,10:00,2025-05-07,11:25,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13653,DAD0006,Bamboo Airways,1.773.563 VND/khách,06:30,2025-05-08,07:55,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13654,DAD0768,Vietravel Airlines,1.405.478 VND/khách,21:05,2025-05-08,22:25,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13655,DAD0184,VietJet Air,1.599.990 VND/khách,13:35,2025-05-08,14:50,2025-05-08,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13656,DAD0044,VietJet Air,1.599.990 VND/khách,05:00,2025-05-08,06:20,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13657,DAD0166,VietJet Air,1.599.990 VND/khách,13:00,2025-05-08,14:20,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13658,DAD0235,VietJet Air,1.599.990 VND/khách,16:15,2025-05-08,17:35,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13659,DAD0271,VietJet Air,1.599.990 VND/khách,17:55,2025-05-08,19:15,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13660,DAD0294,VietJet Air,1.599.990 VND/khách,19:15,2025-05-08,20:35,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13661,DAD0365,VietJet Air,1.599.990 VND/khách,22:45,2025-05-08,00:05,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13662,DAD0206,VietJet Air,1.599.990 VND/khách,14:10,2025-05-08,15:35,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13663,DAD0343,VietJet Air,1.599.990 VND/khách,21:25,2025-05-08,22:50,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13664,DAD0062,VietJet Air,1.711.710 VND/khách,05:30,2025-05-08,06:50,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13665,DAD0077,VietJet Air,1.711.710 VND/khách,06:50,2025-05-08,08:10,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13666,DAD0148,VietJet Air,1.711.710 VND/khách,12:30,2025-05-08,13:50,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13667,DAD0118,VietJet Air,1.711.710 VND/khách,10:25,2025-05-08,11:50,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13668,DAD0006,Bamboo Airways,1.773.563 VND/khách,06:30,2025-05-08,07:55,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13669,DAD0020,Bamboo Airways,1.773.563 VND/khách,09:05,2025-05-08,10:30,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13670,DAD0096,VietJet Air,1.857.345 VND/khách,09:35,2025-05-08,10:55,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13671,DAD0731,Vietnam Airlines,2.025.820 VND/khách,20:45,2025-05-08,22:10,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13672,DAD0675,Vietnam Airlines,2.086.425 VND/khách,18:40,2025-05-08,20:05,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13673,DAD0313,VietJet Air,2.170.560 VND/khách,20:10,2025-05-08,21:30,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13674,DAD0642,Vietnam Airlines,2.185.020 VND/khách,16:40,2025-05-08,18:05,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13675,DAD0619,Vietnam Airlines,2.330.290 VND/khách,16:00,2025-05-08,17:25,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13676,DAD0592,Vietnam Airlines,2.346.210 VND/khách,15:10,2025-05-08,16:35,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13677,DAD0697,Vietnam Airlines,2.346.210 VND/khách,19:15,2025-05-08,20:40,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13678,DAD0568,Vietnam Airlines,2.462.625 VND/khách,13:20,2025-05-08,14:50,2025-05-08,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13679,DAD0443,Vietnam Airlines,2.515.360 VND/khách,09:05,2025-05-08,10:25,2025-05-08,1h 20m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13680,DAD0419,Vietnam Airlines,2.515.360 VND/khách,08:00,2025-05-08,09:25,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13681,DAD0481,Vietnam Airlines,2.515.360 VND/khách,10:00,2025-05-08,11:25,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13682,DAD0507,Vietnam Airlines,2.515.360 VND/khách,11:00,2025-05-08,12:25,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13683,DAD0553,Vietnam Airlines,2.515.360 VND/khách,12:20,2025-05-08,13:45,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13684,DAD0538,Vietnam Airlines,2.526.305 VND/khách,12:15,2025-05-08,13:40,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13699,DAD0021,Bamboo Airways,2.269.222 VND/khách,09:05,2025-05-09,10:30,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 20 kg,2025-04-26,DAD
13700,DAD0223,VietJet Air,1.428.420 VND/khách,15:40,2025-05-09,17:00,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13701,DAD0236,VietJet Air,1.428.420 VND/khách,16:15,2025-05-09,17:35,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13702,DAD0272,VietJet Air,1.428.420 VND/khách,17:55,2025-05-09,19:15,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13703,DAD0295,VietJet Air,1.428.420 VND/khách,19:15,2025-05-09,20:35,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13704,DAD0207,VietJet Air,1.428.420 VND/khách,14:10,2025-05-09,15:35,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13705,DAD0366,VietJet Air,1.599.990 VND/khách,22:45,2025-05-09,00:05,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13706,DAD0185,VietJet Air,1.711.710 VND/khách,13:35,2025-05-09,14:50,2025-05-09,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13707,DAD0078,VietJet Air,1.711.710 VND/khách,06:50,2025-05-09,08:10,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13708,DAD0097,VietJet Air,1.711.710 VND/khách,09:35,2025-05-09,10:55,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13709,DAD0149,VietJet Air,1.711.710 VND/khách,12:30,2025-05-09,13:50,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13710,DAD0167,VietJet Air,1.711.710 VND/khách,13:00,2025-05-09,14:20,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13711,DAD0119,VietJet Air,1.711.710 VND/khách,10:25,2025-05-09,11:50,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13712,DAD0769,Vietravel Airlines,1.748.618 VND/khách,21:05,2025-05-09,22:25,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13713,DAD0045,VietJet Air,1.857.345 VND/khách,05:00,2025-05-09,06:20,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13714,DAD0344,VietJet Air,1.857.345 VND/khách,21:25,2025-05-09,22:50,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13715,DAD0643,Vietnam Airlines,2.185.020 VND/khách,16:40,2025-05-09,18:05,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13716,DAD0732,Vietnam Airlines,2.206.910 VND/khách,20:45,2025-05-09,22:10,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13717,DAD0021,Bamboo Airways,2.269.222 VND/khách,09:05,2025-05-09,10:30,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 20 kg,2025-04-26,DAD
13718,DAD0620,Vietnam Airlines,2.330.290 VND/khách,16:00,2025-05-09,17:25,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13719,DAD0676,Vietnam Airlines,2.462.625 VND/khách,18:40,2025-05-09,20:05,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13720,DAD0699,Vietnam Airlines,2.462.625 VND/khách,19:15,2025-05-09,20:40,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13721,DAD0464,Vietnam Airlines,2.515.360 VND/khách,09:10,2025-05-09,10:25,2025-05-09,1h 15m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13722,DAD0420,Vietnam Airlines,2.515.360 VND/khách,08:00,2025-05-09,09:25,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13723,DAD0482,Vietnam Airlines,2.515.360 VND/khách,10:00,2025-05-09,11:25,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13724,DAD0508,Vietnam Airlines,2.515.360 VND/khách,11:00,2025-05-09,12:25,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13725,DAD0539,Vietnam Airlines,2.515.360 VND/khách,12:15,2025-05-09,13:40,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13726,DAD0593,Vietnam Airlines,2.515.360 VND/khách,15:10,2025-05-09,16:35,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13727,DAD0398,Vietnam Airlines,2.515.360 VND/khách,06:55,2025-05-09,08:25,2025-05-09,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13728,DAD0569,Vietnam Airlines,2.515.360 VND/khách,13:20,2025-05-09,14:50,2025-05-09,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13740,DAD0007,Bamboo Airways,1.773.563 VND/khách,06:30,2025-05-10,07:55,2025-05-10,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13741,DAD0770,Vietravel Airlines,1.263.833 VND/khách,21:05,2025-05-10,22:25,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13742,DAD0296,VietJet Air,1.289.768 VND/khách,19:15,2025-05-10,20:35,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13743,DAD0314,VietJet Air,1.289.768 VND/khách,20:10,2025-05-10,21:30,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13744,DAD0237,VietJet Air,1.428.420 VND/khách,16:15,2025-05-10,17:35,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13745,DAD0273,VietJet Air,1.428.420 VND/khách,17:55,2025-05-10,19:15,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13746,DAD0208,VietJet Air,1.428.420 VND/khách,14:10,2025-05-10,15:35,2025-05-10,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13747,DAD0345,VietJet Air,1.428.420 VND/khách,21:25,2025-05-10,22:50,2025-05-10,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13748,DAD0186,VietJet Air,1.599.990 VND/khách,13:35,2025-05-10,14:50,2025-05-10,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13749,DAD0150,VietJet Air,1.599.990 VND/khách,12:30,2025-05-10,13:50,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13750,DAD0733,Vietnam Airlines,1.680.661 VND/khách,20:45,2025-05-10,22:10,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13751,DAD0046,VietJet Air,1.711.710 VND/khách,05:00,2025-05-10,06:20,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13752,DAD0063,VietJet Air,1.711.710 VND/khách,05:30,2025-05-10,06:50,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13753,DAD0079,VietJet Air,1.711.710 VND/khách,06:50,2025-05-10,08:10,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13754,DAD0120,VietJet Air,1.711.710 VND/khách,10:25,2025-05-10,11:50,2025-05-10,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13755,DAD0007,Bamboo Airways,1.773.563 VND/khách,06:30,2025-05-10,07:55,2025-05-10,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13756,DAD0644,Vietnam Airlines,1.815.864 VND/khách,16:40,2025-05-10,18:05,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13757,DAD0098,VietJet Air,1.857.345 VND/khách,09:35,2025-05-10,10:55,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13758,DAD0540,Vietnam Airlines,1.868.610 VND/khách,12:15,2025-05-10,13:40,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13759,DAD0554,Vietnam Airlines,1.868.610 VND/khách,12:20,2025-05-10,13:45,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13760,DAD0594,Vietnam Airlines,1.868.610 VND/khách,15:10,2025-05-10,16:35,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13761,DAD0621,Vietnam Airlines,1.868.610 VND/khách,16:00,2025-05-10,17:25,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13762,DAD0677,Vietnam Airlines,1.868.610 VND/khách,18:40,2025-05-10,20:05,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13763,DAD0570,Vietnam Airlines,1.868.610 VND/khách,13:20,2025-05-10,14:50,2025-05-10,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13764,DAD0022,Bamboo Airways,1.938.782 VND/khách,09:05,2025-05-10,10:30,2025-05-10,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13765,DAD0509,Vietnam Airlines,2.025.820 VND/khách,11:00,2025-05-10,12:25,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13766,DAD0399,Vietnam Airlines,2.025.820 VND/khách,06:55,2025-05-10,08:25,2025-05-10,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13767,DAD0483,Vietnam Airlines,2.185.020 VND/khách,10:00,2025-05-10,11:25,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13768,DAD0444,Vietnam Airlines,2.330.290 VND/khách,09:05,2025-05-10,10:25,2025-05-10,1h 20m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13769,DAD0421,Vietnam Airlines,2.330.290 VND/khách,08:00,2025-05-10,09:25,2025-05-10,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13783,DAD0023,Bamboo Airways,1.450.375 VND/khách,09:05,2025-05-11,10:30,2025-05-11,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13784,DAD0771,Vietravel Airlines,1.032.413 VND/khách,21:05,2025-05-11,22:25,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13785,DAD0346,VietJet Air,1.152.113 VND/khách,21:25,2025-05-11,22:50,2025-05-11,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13786,DAD0047,VietJet Air,1.289.768 VND/khách,05:00,2025-05-11,06:20,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13787,DAD0274,VietJet Air,1.289.768 VND/khách,17:55,2025-05-11,19:15,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13788,DAD0297,VietJet Air,1.289.768 VND/khách,19:15,2025-05-11,20:35,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13789,DAD0187,VietJet Air,1.304.730 VND/khách,13:35,2025-05-11,14:50,2025-05-11,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13790,DAD0080,VietJet Air,1.428.420 VND/khách,06:50,2025-05-11,08:10,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13791,DAD0099,VietJet Air,1.428.420 VND/khách,09:35,2025-05-11,10:55,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13792,DAD0238,VietJet Air,1.428.420 VND/khách,16:15,2025-05-11,17:35,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13793,DAD0121,VietJet Air,1.428.420 VND/khách,10:25,2025-05-11,11:50,2025-05-11,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13794,DAD0209,VietJet Air,1.428.420 VND/khách,14:10,2025-05-11,15:35,2025-05-11,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13795,DAD0168,VietJet Air,1.445.246 VND/khách,13:00,2025-05-11,14:20,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13796,DAD0023,Bamboo Airways,1.450.375 VND/khách,09:05,2025-05-11,10:30,2025-05-11,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13797,DAD0734,Vietnam Airlines,1.545.460 VND/khách,20:45,2025-05-11,22:10,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13798,DAD0151,VietJet Air,1.599.990 VND/khách,12:30,2025-05-11,13:50,2025-05-11,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13799,DAD0701,Vietnam Airlines,1.680.661 VND/khách,19:15,2025-05-11,20:40,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13800,DAD0422,Vietnam Airlines,1.815.864 VND/khách,08:00,2025-05-11,09:25,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13801,DAD0561,Vietnam Airlines,1.815.864 VND/khách,13:05,2025-05-11,14:30,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13802,DAD0645,Vietnam Airlines,1.815.864 VND/khách,16:40,2025-05-11,18:05,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13803,DAD0678,Vietnam Airlines,1.815.864 VND/khách,18:40,2025-05-11,20:05,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13804,DAD0465,Vietnam Airlines,1.868.610 VND/khách,09:10,2025-05-11,10:25,2025-05-11,1h 15m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13805,DAD0484,Vietnam Airlines,1.868.610 VND/khách,10:00,2025-05-11,11:25,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13806,DAD0510,Vietnam Airlines,1.868.610 VND/khách,11:00,2025-05-11,12:25,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13807,DAD0541,Vietnam Airlines,1.868.610 VND/khách,12:15,2025-05-11,13:40,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13808,DAD0581,Vietnam Airlines,1.868.610 VND/khách,13:25,2025-05-11,14:50,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13809,DAD0595,Vietnam Airlines,1.868.610 VND/khách,15:10,2025-05-11,16:35,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13810,DAD0622,Vietnam Airlines,1.868.610 VND/khách,16:00,2025-05-11,17:25,2025-05-11,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13811,DAD0400,Vietnam Airlines,2.025.820 VND/khách,06:55,2025-05-11,08:25,2025-05-11,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-26,DAD
13827,DAD0028,Bamboo Airways,1.773.563 VND/khách,09:05,2025-04-27,10:30,2025-04-27,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13828,DAD0280,VietJet Air,1.450.365 VND/khách,17:55,2025-04-27,19:15,2025-04-27,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13829,DAD0259,VietJet Air,1.462.335 VND/khách,17:35,2025-04-27,18:55,2025-04-27,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
13830,DAD0778,Vietravel Airlines,1.536.150 VND/khách,21:05,2025-04-27,22:25,2025-04-27,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-26,DAD
